data_publicacao,titulo,link,texto_completo
2022-08-09,Título não encontrado,https://amb.org.br/noticias/lancado-o-i-congresso-de-medicina-geral-da-amb/,"A Associação Médica Brasileira congrega, através de suas sociedades científicas, 55 especialidades médicas e aproximadamente 240.000 especialistas. No entanto, o número de médicos generalistas no Brasil supera 250.00 médicos.
Em um esforço compartilhado entre a AMB e suas sociedades de especialidades foi criado o I Congresso de Medicina Geral da AMB, para oferecer uma oportunidade de atualização nos temas mais presentes na vida profissional do generalista.
Pela primeira vez no Brasil, durante dois dias inteiros, o médico generalista vai acompanhar especialistas de notório saber, de todas as especialidades médicas, interagindo e esclarecendo questões de sua especialidade que são desafios ao médico não especialista.
Participe do I Congresso de Medicina Geral da AMB. Ele foi feito para você.
Para mais informações e inscrições acesse
https://congressogeralamb.com.br/"
2022-08-09,Título não encontrado,https://amb.org.br/noticias/decreto-presidencial-autoriza-a-inclusao-da-amb-na-conitec/,"Na última sexta-feira (05/08), foi publicado no Diário Oficial da União, o Decreto nº 11.161, que dispõe sobre a Comissão Nacional de Incorporação de Tecnologias (Conitec) no Sistema Único de Saúde (SUS) e sobre o processo administrativo para incorporação, exclusão e alteração de tecnologias em saúde pelo Sistema Único de Saúde.
O decreto autoriza a participação da Associação Médica Brasileira (AMB) no Comitê da Conitec. Aos integrantes da comissão compete analisar as matérias que lhes forem encaminhadas, com a possibilidade de solicitar assessoramento técnico e administrativo do Ministério da Saúde e proferir, em reunião, voto fundamentado das matérias submetidas à deliberação.
A Comissão Nacional de Incorporação de Tecnologias no Sistema Único de Saúde adequará seu regimento interno no prazo de noventa dias, contados da data da publicação deste Decreto, submetendo-o à aprovação do Ministro de Estado da Saúde. O Decreto entrará em vigor cento e vinte dias após a data de sua publicação.
NAP com forte atuação em Brasília
No início do mês de julho, a Comissão de Assuntos Sociais (CAS), do Senado Federal, já tinha aprovado o Projeto de Lei 213/2022, que assegura a participação de um especialista indicado pela AMB na Conitec.
O projeto, de autoria do Senador Rogério Carvalho (PT/SE), altera a Lei nº 8.080, de 19 de setembro de 1990, que dispõe sobre diversos temas, como condições para a promoção, proteção e recuperação da saúde, a organização e o funcionamento de serviços correspondentes. A relatoria foi do senador Randolfe Rodrigues (Rede-AP), que apresentou parecer favorável à proposta.
No texto, Randolfe ressaltou que houve um lapso do Congresso Nacional ao não incluir um representante da AMB entre os integrantes da Conitec. Mencionou também que a entidade possui vasta experiência na análise de evidências científicas, assim como na elaboração de diretrizes de conduta diagnóstica e terapêutica para a classe médica, podendo assim contribuir para elevar o nível técnico dos debates e qualificar as decisões exaradas.
Também foi de extrema relevância a participação do Ministro da Saúde, Marcelo Queiroga, ao atuar junto à presidência da república para a edição do presente decreto, que reconhece a importância de ter a AMB participando, efetivamente, neste importante fórum decisório sobre a assistência terapêutica e a incorporação de tecnologia em saúde no âmbito do SUS.
“É importante ressaltar que esta iniciativa é mais um fruto das ações da AMB em Brasília, por meio de seu Núcleo de Atuação Parlamentar, que não mediu esforços para defender a questão junto aos congressistas”, afirma César Fernandes, presidente da AMB."
2022-08-08,Título não encontrado,https://amb.org.br/noticias/ammt-recebe-diretoria-da-amb/,"Na foto, da esquerda para a direita: Etelvino Souza Trindade, Anderson Andreu Cunha e Fábio Gomes.
Dando continuidade ao programa de estreitamento de relacionamento entre a Associação Médica Brasileira e suas Federadas, representantes da AMB foram recebidos na última sexta-feira (5) pelo presidente da Associação Médica de Mato Grosso, Dr. Anderson Andreu Cunha, em sua sede de Cuiabá.
Na visita, o vice-presidente da região centro-oeste, Dr. Etelvino Souza Trindade, e o gerente administrativo, Fábio Gomes, trataram de interesses comuns das entidades, para fortalecer e revigorar o associativismo brasileiro. No encontro, também apresentaram os planos e o trabalho que a Nova AMB vem realizando."
2022-08-08,Título não encontrado,https://amb.org.br/noticias/diretoria-da-amb-visita-acm/,"Na foto, da esquerda para a direita: Alda Gomide, Ademar José de Oliveira Paes Junior, Antônio José Gonçalves, Oscar Pereira Dutra, André Sobierajski dos Santos, Frederico Alvarez e Nilo de Oliveira Neto.
Na última sexta-feira (5) representantes da AMB estiveram em Florianópolis para visitar a Associação Catarinense de Medicina. Foram recebidos pelo presidente da ACM, Dr. Ademar José de Oliveira Paes Junior, além do Dr. André Sobierajski dos Santos (vice-presidente), Frederico Alvarez (gerente executivo), Hudson Silva (gerente de tecnologia e de operações) e Dr. Nilo de Oliveira Neto (assessor jurídico).
Na visita, que faz parte do programa de estreitamento de relacionamento entre a AMB e suas Federadas, o Secretário Geral da AMB, Dr. Antônio José Gonçalves, acompanhado do vice-presidente da região sul, Dr. Oscar Pereira Dutra, e da coordenadora de finanças e controladoria, Alda Gomide, discutiram aspectos técnico-administrativos das duas entidades no sentido de alinhar cadastros e ações políticas em prol do associativismo. No encontro, também apresentaram os planos e o trabalho que a Nova AMB vem realizando, entre eles o novo Clube de Benefícios."
2022-08-04,Título não encontrado,https://amb.org.br/noticias/amb-chega-a-50-000-seguidores-no-instagram/,"A atuação da Nova AMB em defesa da boa medicina e da valorização dos médicos traz avanços importantes para toda a sociedade. E também atrai a atenção de quem preza pela ética e pela transparência. Prova disso são os 50 mil seguidores que alcançamos no Instagram. A todos eles, registramos aqui os nossos sinceros agradecimentos. Alcançar esse número reforça nosso empenho em fazer muito mais."
2022-08-03,Título não encontrado,https://amb.org.br/noticias/amb-prestigia-comemoracao-dos-93-anos-do-cbc/,"Uma cerimônia emocionante marcou os 93 anos do Colégio Brasileiro de Cirurgiões (CBC), no último dia 29 de julho, quando foi comemorado também do Dia do Cirurgião. Na presença de membros, mestres de capítulos e autoridades, o evento contou com homenagens, entrega de prêmios e uma palestra, que passará a ser apresentada como ato obrigatório da Solenidade do Aniversário do CBC, a “Conferência Magna Orlando Marques Vieira”.
A mesa foi composta por Luiz Carlos Von Bahten (Presidente Nacional do CBC), Pedro Eder Portari Filho (Vice-presidente), Augusto Cesar Mesquita (Presidente do Conselho Consultivo Superior), Orlando Marques Vieira (DECANO do Conselho Consultivo Superior), Viviane Cristina Uliana Peterle (Secretaria Executiva da Comissão Nacional de Residência Médica do Ministério da Educação) e por Jurandir Marcondes Ribas Filho (2º Vice-Presidente da Associação Médica Brasileira – AMB).
Luiz Carlos Von Bahten e Pedro Portari Filho entregaram o diploma alusivo à 1ª Conferência Magna ao Membro Titular do CBC Samir Rasslan. Inclusive, Samir também realizou uma palestra no evento, sobre “Cirurgia Geral – Reflexões”.
“Em nome da AMB, faço questão de agradecer o convívio com o CBC, em especial no seu aniversário. Tenho uma honra muito grande de pertencer a esta entidade. Em quase 40 anos de vida profissional tive a honra de ser mestre do capítulo do PR, hoje membro emérito e também conselheiro fiscal. Pertencer a essa casa é um orgulho muito grande. É a maior da América Latina e uma das três maiores do mundo. Essa grandiosidade se deve não apenas pela quantidade de membros, mas pela qualidade científica muito bem consubstanciada pelos exemplares da cirurgia brasileira. O CBC tem sido um parceiro de primeira linha da AMB”, Jurandir Ribas.
O presidente do CBC encerrou a solenidade agradecendo pela
noite grandiosa e lembrando que o CBC lidera a cirurgia no Brasil. “E ser líder
é ser exemplo. Isso se traduz em acreditar, em confiar. Vivamos o nosso presente
intensamente, pois somos seres perfeitamente imperfeitos”, finalizou Luiz
Carlos Von Bahten.
Com informações do Colégio Brasileiro de Cirurgiões"
2022-08-02,Título não encontrado,https://amb.org.br/noticias/presidente-da-amb-prestigia-comemoracao-de-aniversario-do-icos/,"Da esquerda para a direita: José Luiz Gomes do Amaral (Presidente da APM), César Eduardo Fernandes (Presidente AMB), Antônio Carlos Endrigo (Coordenador da Comissão de Saúde Digital da AMB), Lincoln Moura (Consultor), Ricardo Barchet (Diretor Executivo Sindhosp) Giovanni Guido Cerri (Presidente do Conselho de Administração do ICOS)
INSTITUTO ELEGEU RECENTEMENTE NOVO CORPO DIRETIVO
Foi realizada no último dia 29/07, na capital paulista, a cerimônia de posse dos membros dos Conselhos de Administração, Fiscal e Consultivo do Instituto Coalização Saúde (ICOS), para o triênio 2022 – 2025. Na ocasião, foi realizada também a comemoração do aniversário de sete anos da Instituição, que tem como objetivo promover o debate e contribuir com a busca de novos avanços em saúde.
O ICOS é uma associação formada por representantes da cadeia produtiva do setor da saúde e realizou, no mês de junho, uma assembleia extraordinária, para escolher novos membros para os conselhos citados acima.
O presidente da Associação Médica Brasileira (AMB), César Eduardo Fernandes, prestigiou o evento, ressaltando a importância do ICOS para a saúde brasileira. “O Instituto Coalizão Saúde desempenha um papel de extrema relevância no Brasil, reunindo grandes nomes do setor e propondo políticas, buscando realizações para a saúde em nosso país. Em nome da AMB, parabenizo o ICOS pelos sete anos de atuação, desejando ao novo corpo diretivo boa sorte em sua gestão”, afirma o presidente da AMB.
POSSE DO NOVO CONSELHO
De acordo com informações do Instituto, durante a assembleia, de forma inédita, foi também criado o cargo de Presidente Institucional, para o qual foi indicado o ex-Presidente do Conselho de Administração Claudio Lottenberg, que segue contribuindo com a instituição, participando das reuniões do Conselho de Administração e atuando junto ao seu novo Presidente, Giovanni Guido Cerri, na representatividade e multiplicação das propostas do ICOS.
“O ICOS reúne o setor produtivo de saúde e tem o firme propósito de ser uma instituição que busca o consenso para desenvolver propostas inovadoras para melhorar o acesso e a qualidade da assistência à saúde oferecida aos cidadãos”, declara Giovanni Guido Cerri, o novo presidente do Conselho de Administração.
Da esquerda para a direita: José Luiz Gomes do Amaral (Presidente da APM), César Eduardo Fernandes (Presidente AMB), Giovanni Guido Cerri (Presidente do Conselho de Administração do ICOS)
SETE ANOS DE ATUAÇÃO NO SETOR SAÚDE
Ainda segundo dados do Instituto Coalização Saúde, desde que foi criado, em 2015, o ICOS assumiu o compromisso de ser uma instituição propositiva de políticas inovadoras para a saúde do país. Sua atuação ao longo dos anos tem promovido, inclusive, o diálogo com os poderes Executivo, Legislativo e Judiciário, em busca de soluções efetivas para os desafios do setor.
Também atua, juntamente com as organizações associadas, desenvolvendo conteúdos e publicação de títulos fundamentais para entender e desenvolver os diferentes aspectos da cadeia produtiva de saúde e a realização de fóruns de discussão, sempre com a participação de acadêmicos, especialistas e grandes lideranças, congregando os diversos agentes do setor."
2022-07-29,Título não encontrado,https://amb.org.br/noticias/vem-ai-o-i-congresso-de-medicina-geral-da-amb/,Dias 4 e 5 de novembro a Associação Médica Brasileira realizará o I Congresso de Medicina Geral. Anote na sua agenda e separe as datas. Vai ser imperdível! O link para inscrições será disponibilizado em breve.
2022-07-27,Título não encontrado,https://amb.org.br/noticias/diretor-da-amb-e-presidente-da-sbp-sauda-o-dia-do-pediatra/,"Hoje, 27 de julho, é o Dia do Pediatra, médicas e médicos que cuidam com dedicação e carinho da saúde das nossas crianças. Assista ao depoimento do Dr. Clóvis Francisco Constantino, Diretor Acadêmico da Associação Médica Brasileira e Presidente da Sociedade Brasileira de Pediatria, saudando e enaltecendo os profissionais da área. A AMB parabeniza a todos e também à SBP, fundada nesta mesma data em 1910."
2022-07-22,Título não encontrado,https://amb.org.br/noticias/diretoria-da-amb-vai-a-recife-em-visita-a-ampe/,"Na foto, da esquerda para direita: Fátima Monteiro, Sirleide Lira, Gilson Edmar, Regina Bezerra, Bento Bezerra, Ester Azoubel, Fátima Matos, Antônio José Gonçalves, Sylvio Vasconcellos, Roque Salvador, Luciana Rodrigues, Helena Carneiro Leão e Mário Lins.
A Associação Médica de Pernambuco recebeu, nesta sexta (22), diretores da Associação Médica Brasileira. O encontro faz parte do programa de estreitamento de relacionamento entre a AMB e suas Federadas, para tratar de interesses comuns das entidades, fortalecer e revigorar o associativismo brasileiro.
O presidente da AMPE, Dr. Bento José Bezerra Neto, deu as boas-vindas juntamente com as diretoras Dra. Helena Carneiro Leão (2ª Vice-Presidente), Dra. Fátima Monteiro (Secretária Geral) e Dra. Sirleide Lira (1ª Secretária). Estiveram também presentes Gilson Edmar (delegado junto à AMB), Regina Bezerra (esposa do Dr. Bento e associada da AMB), Ester Azoubel (delegada da AMPE), Fátima Matos (representante da AMB na CBHPM), Sylvio Vasconcellos (componente da diretoria da comissão estadual de Honorários Médicos) e Mário Lins (presidente da comissão de Honorários Médicos de Pernambuco).
Os diretores da AMB, Dra. Luciana Rodrigues Sila (1ª Vice-Presidente), Dr. Antônio José Gonçalves (Secretário Geral) e Dr. Roque Salvador Andrade e Silva (Vice-Presidente da Região Nordeste), agradeceram a ótima recepção e apresentaram os planos e o trabalho que a Nova AMB vem realizando, entre eles o novo Clube de Benefícios."
